total_tasks,task_completion_rate,overdue_task_rate,blocked_task_rate,milestone_completion_rate,open_risk_rate,high_critical_risks,open_issue_rate,project_progress,risk_level
79,61.987095627776455,36.07000561481534,17.5056983114292,25.34608555719934,62.90252411453636,4,77.4606129833811,41.11808194993951,CRITICAL
92,31.797690412710203,28.628513570206298,21.015627334243547,27.17058950442346,44.103856618473294,3,15.143125811934544,70.59752478725991,CRITICAL
57,55.16375541498889,30.57390299458837,14.148163916055342,86.3539295362335,72.74020989409185,5,13.80824857852102,24.697461972268247,CRITICAL
46,99.8310581564934,23.918549167170056,11.304743285570872,96.10169429768932,45.966353201958654,4,34.23270176818461,38.65726392125721,HIGH
97,71.26713006122274,40.182626505685334,7.930865498649309,53.57620915251802,95.73373961934382,2,55.80866508074042,26.36236860931759,CRITICAL
43,79.40568421788791,35.24504684182919,20.70719734690821,54.01027715603759,47.980342320206134,4,93.37003747708006,80.56350882022168,CRITICAL
40,35.90104379481575,28.673840193682253,16.295726309648344,90.61844153862036,39.45324556408632,2,95.46088633914613,81.43850422587418,HIGH
42,13.785983814945297,47.76568588396209,2.3708830802955108,93.16086687008925,65.59720505509075,5,47.90792630164832,24.196460684056664,CRITICAL
73,34.40194497981782,28.10090098387424,8.148644001172398,19.8303923413972,74.0890976688493,1,24.24580384102868,68.63422666484487,HIGH
72,30.310448165349744,11.641827990297637,3.0059387713599275,39.7264261138605,47.24039070348807,5,77.07660580982791,5.492237408677353,CRITICAL
75,98.01196406497785,7.897053810547083,19.586783931038994,89.25827115070794,47.56996443677583,5,19.94559746676017,96.5718336946389,MEDIUM
46,35.687380717179266,2.9581293120745364,23.061749806134564,68.70688573771716,23.2220199221017,5,72.31176782424234,93.98359107630947,HIGH
27,47.60964840205048,41.880244454662765,28.017678317346007,13.270586429129995,83.62031981125068,3,18.63116319224889,76.15530413689076,CRITICAL
42,88.90688511261311,0.4633584240049893,17.03885605993486,19.65706216961842,98.29938883710064,2,45.4349078156795,65.92467890391904,HIGH
72,54.452117830763726,46.928025087043615,25.5317921573399,52.12186921056611,19.281139827380976,0,33.06840968317856,74.45632721183355,HIGH
87,33.15383922065672,9.309953456403386,22.09853686476771,81.169089798273,56.77812224209393,1,17.549491383846473,86.33391790597848,HIGH
56,84.42908427486786,25.764032947989797,2.602133095450677,70.23302680689588,18.478120104733996,1,47.7454098489893,93.90341176513189,MEDIUM
5,33.470674935889946,11.776062640076695,22.61269955344371,95.86313403894214,30.19458396916147,5,57.287734755453265,29.847549327462314,CRITICAL
51,72.3491731380465,3.106216590026806,3.5467454341191775,37.61257078032578,40.54166129683973,4,92.3106013947117,89.34113433091281,HIGH
44,72.12613396769328,31.935566259969168,28.219068712377013,43.07895127919532,22.084923996872153,1,47.818189973522394,48.22297391321368,CRITICAL
82,43.626235778824274,35.09703634278271,27.383906648493127,78.16154709738933,80.1994991780031,1,76.18596199711071,69.63248239234281,CRITICAL
81,88.582155263896,4.093515323663743,13.4024393248945,73.33895126402854,7.8102722147440184,4,11.220879153727026,83.7335351260504,MEDIUM
69,28.194110106998306,26.833007913027846,4.936114697482651,86.9037406655456,44.18405526596308,5,20.540148553936156,60.399029451896666,HIGH
16,90.90004165421263,22.274134609361024,1.669074174783891,21.874990583898906,41.54245738446598,4,5.773678093252476,48.92593904519775,HIGH
44,75.09520718425021,19.797435497662875,24.493596777993915,77.12240345486342,57.83112650590354,0,42.36973847786252,71.53656341923171,HIGH
74,99.47112944292282,46.72913994424732,2.070574384809414,94.03980063264376,3.1734871023079037,3,17.998132682570855,17.865742316496586,HIGH
87,98.04999564316908,32.29404090485817,12.610858166469836,99.35709387227911,38.24796188513721,3,37.56455338019876,69.85938363964642,HIGH
89,88.70983495218324,6.649490316783668,25.808597433813635,20.676985055674805,99.2846776077587,3,52.884253954400926,74.14652338608217,CRITICAL
33,85.1339450501844,37.808970742946606,29.35472048037417,51.670351107530195,71.90939750108521,3,53.19336084967588,83.21924155069951,CRITICAL
36,51.45627506937366,7.756068660188364,5.654413537102272,88.76873571613547,76.54899292651164,0,80.94781835391944,44.82785685671645,HIGH
7,31.659966472889074,3.364545144474768,17.81832442438072,50.17969596237421,67.2023636872219,0,24.47341512183925,9.202489355319793,HIGH
61,31.090535063880548,10.86346050887767,25.91190728010169,15.079963152201485,50.38958489409345,2,23.41615171416569,92.05771814654886,HIGH
78,38.701332673227284,29.89588371386312,20.17595704310741,38.859860385368485,30.176443514420328,1,98.56955607251258,54.518850155167726,CRITICAL
57,37.045085838167765,3.047881855338108,28.45560765080164,89.17425018674946,91.15776656205445,5,67.87501232862515,57.805813268452695,CRITICAL
11,97.50612118093173,47.07932049159559,20.14027574237167,80.72241363824662,31.87344573163122,3,40.825917682958845,33.48940697136311,CRITICAL
28,77.89744875143128,23.675941020610995,25.480227967801213,37.0662776915633,70.75767974879722,3,91.47411738159055,58.42666521075637,CRITICAL
58,60.15580823793458,6.704637552953901,7.285755482687573,28.300305975404896,64.67058515479447,3,84.71333859196119,13.784079670052048,CRITICAL
97,84.6465656693529,2.57683145570069,11.315039248840193,64.44725017445522,3.9547554207000513,0,18.81632939327553,77.36115966603495,LOW
97,70.43054700118708,10.850826084388121,6.2666726565675095,91.6329544780164,30.318802563115767,0,21.180777204900803,23.052251274864126,MEDIUM
99,20.558457949900102,49.97860035089058,14.367626290270973,31.833386366116738,60.440153407878114,1,39.663205977623505,27.73644110148797,CRITICAL
46,79.79624938573933,19.033087218646127,16.009503822487893,42.333359999641814,26.15616273853526,4,88.28119523620404,49.270386355875296,CRITICAL
97,52.25413798203026,41.98655907818424,27.429914966924674,43.36344292881326,41.39301705786246,4,86.40848414694823,75.41897597806646,CRITICAL
7,33.46966989187926,46.73791251481767,17.374287781122014,47.582026619965625,15.241141018414329,2,23.001862600326362,59.13000370688332,HIGH
36,54.937133413239025,32.73039830605109,20.545398370377185,33.15940818713945,82.15919396923563,5,64.16944543987071,51.60658034517433,CRITICAL
26,75.9495013322517,17.60880841659967,4.198755857418519,59.18916958532086,18.404777286126752,4,99.03235408798564,95.93750492170113,HIGH
72,13.04413814482215,42.33486915913612,28.355643336026944,70.13939890538376,76.43388435720192,3,13.749153049696016,64.91665655364224,CRITICAL
13,73.64526073331139,0.45707308453308837,15.171987590791954,43.58806234181307,61.7835235876803,5,93.3903721098001,91.71138819980915,HIGH
89,53.90689456027641,0.3306178496079448,16.549306827337706,11.06658713151032,52.94176468416506,2,53.57381029239248,32.23541097066213,HIGH
69,83.18414988225189,33.70164760596052,24.18503096842287,91.87960293988895,10.70164286944929,0,52.438540122581635,27.892039069783277,HIGH
84,57.38103868601946,40.76071953566413,8.019742100299075,45.72067802482643,37.305158346368216,3,45.89977455511851,28.104749948323793,CRITICAL
94,30.327152736467998,34.202081273519276,25.43601306094607,68.83621476032377,85.82191590211872,0,9.350050542710942,41.030082112782516,CRITICAL
75,52.8404590118702,31.837403777781937,21.08535450057318,17.44175102552216,84.53297945403281,5,78.43763107901111,58.756379655348326,CRITICAL
17,90.53120909284297,45.9576107720106,6.892994913030501,91.11456631221265,69.22877124514751,4,47.55002876452733,9.423387220465612,CRITICAL
14,71.59858691172772,14.01865068797456,16.29092094976675,69.22983164311319,17.935450322006908,2,1.5658095191934618,24.680020963910444,MEDIUM
23,77.70290228621785,35.63556999746799,11.94888061185366,16.924374229721128,16.245025071470586,1,56.669591989107836,85.69703040249554,HIGH
91,90.68731903024478,16.586491981091427,22.66827793562677,22.595553481167755,98.8477957914103,5,7.842769101852809,75.81837331921395,CRITICAL
49,14.832678875265424,21.854412642174957,25.160239728395247,40.65334718275953,76.90056533654423,4,39.67030493089595,78.48771703247563,CRITICAL
8,67.07106526642615,39.17740694902311,13.516505842790778,30.532455086879487,55.30377249504838,3,43.18479462395447,69.57101151837509,CRITICAL
89,44.20654421830527,38.60837020673449,8.861384421152287,32.18048031762069,7.350668372242152,2,15.422096386551843,72.60932970396858,HIGH
86,23.884920154280778,19.48109876985782,10.821006843421813,18.23683858266152,94.29602273424524,3,35.99174973468966,30.627812107741715,CRITICAL
21,17.85675091196045,21.548975798801955,16.709550966636836,56.119676356941284,10.329292734162433,0,35.39142873452589,13.841104743688044,HIGH
81,80.59948518275267,43.18590886340958,0.3702184465186331,47.24290627913147,77.91691056244039,5,90.11360448564331,90.9947195597691,CRITICAL
36,61.47643876745855,8.479146169616275,11.421960704662293,22.495605306347507,30.113126537506872,3,14.593482064654783,20.884703072117603,HIGH
40,47.899210579527185,24.211565696696425,2.3076408418547145,32.652976401001254,24.659006834700293,5,49.58024367228626,63.58353524340004,HIGH
63,19.62751308228118,15.232899787562848,28.464703871836956,39.89954937804643,62.01921878746893,2,44.02229214812533,45.90854098998136,CRITICAL
88,97.68028388541461,6.80622357891324,9.61995466125263,95.25510298145046,20.08514887020717,2,17.763727131914063,42.83276034168076,MEDIUM
45,36.23033364220479,34.7478883836055,14.73021938676307,61.82913534624645,24.24242967805731,3,28.03001464642175,79.65732050932077,HIGH
51,20.24990412507983,28.192525431439297,17.766811027511565,59.10661769057399,68.17126331300877,4,2.6916108675335337,74.0852695618131,CRITICAL
95,28.868355672515516,39.884276051570176,24.93845426131083,16.22428047438636,84.77879300389948,3,67.29776523955405,18.222016656152334,CRITICAL
43,31.781905090371897,32.93314842661591,21.457091738982786,81.01690868980566,7.396513558228845,4,47.92346997726262,43.0764842462905,CRITICAL
69,93.1146178605802,43.481686223934915,12.549020769516797,13.30886476609768,96.84280407393685,5,89.5501515360899,56.00606867233584,CRITICAL
86,92.29611238575261,5.468471262214347,7.446929065347084,69.82244984768923,16.633849328011152,4,4.429669352784959,98.44277956543836,MEDIUM
91,68.20692454252836,48.34055667843028,9.94790106245505,81.66079579845814,10.594455160608717,0,25.873837040365544,53.514242849879246,MEDIUM
71,60.21940747087185,34.38322043986447,6.63095208535609,43.670761102453426,46.306320855276454,5,58.85899565401472,52.54424925387478,CRITICAL
49,99.79324528731881,24.13855422457656,8.862966615552176,92.84927902039519,8.585479942015805,5,14.167517683154829,34.62958267026644,MEDIUM
63,80.58429977758273,26.055741490023582,10.449008899069396,18.7860728013138,72.1993943279708,3,31.890947421770043,33.525087902284326,CRITICAL
95,20.357674002890732,42.45900040234549,19.439097518331412,70.94253996017956,16.435409285070325,5,24.391294655199268,21.573057118292724,CRITICAL
25,39.78906899978523,21.318469181084115,13.861624724832671,81.79802094738386,62.976031887867876,1,64.04788766600781,46.05277298078184,CRITICAL
8,76.36495325915234,44.15486872096525,13.487250341222396,48.65975569930091,0.44500433261365213,1,20.578447936732193,76.4709220592467,HIGH
13,61.96131146816674,39.975117844335486,16.106670317119324,42.92137264712633,19.70742751475455,0,26.23533954523609,86.9504720084442,HIGH
72,96.93247599541971,15.670205502573708,11.659177827382477,45.328960514295275,11.423207333627817,2,84.55178026695592,63.64945453696037,HIGH
91,73.5389524851382,14.872241734967595,18.434535471387584,17.627677176072503,13.394776965071065,0,23.857272643879057,16.110145877221438,MEDIUM
52,72.40928875448009,25.541243474358044,12.547173186337758,22.408056868110172,38.3709962837687,1,48.66702156923834,56.05103064981197,HIGH
87,93.76254439347207,8.661740107429239,5.005965714821672,35.99512966444111,18.709857996240263,3,61.94099787891749,87.22461193135918,MEDIUM
6,53.614802750111544,9.756424581712459,11.518325276038592,60.5423869601594,65.30697606129188,3,68.46966705599866,44.48489135104063,HIGH
61,53.98295607457171,4.1335312893233445,0.9258211692901441,78.49509566908817,29.20899095587066,2,22.484341664320684,32.42367946341524,MEDIUM
63,60.90854150672735,38.62738190811856,14.859400290934632,55.972538219310266,57.27140539452928,2,77.51130278639955,83.21186675976882,HIGH
51,58.78390412058668,37.83931212187205,22.80012392676925,49.72299217560734,21.854193501007344,3,10.241643887749829,83.85671807154128,CRITICAL
36,36.79380415926043,49.96563346394539,13.491970284912412,41.37192791400824,81.67285851164385,3,86.52904703762955,16.15167251739655,CRITICAL
35,28.889035083079666,36.88064910021569,20.674007613352874,87.49438266432178,61.02618026194768,3,16.59816176902592,18.227321763043726,CRITICAL
31,83.21768789458903,40.272024668513914,17.102230344149948,57.90527176333704,59.6857685884599,1,32.365361585468165,71.88510736674291,HIGH
42,61.54620218322333,47.61986727193625,15.432449650501079,91.01397597146733,81.51809058727709,1,96.2771994993792,79.64064958767325,CRITICAL
12,99.3237603080207,43.352379521688924,3.8066450584143077,87.94709154920412,24.96772419381398,5,32.20967116093769,28.517700302153752,HIGH
91,45.34306752719942,7.108581653768392,18.972059473853665,66.50315387010767,37.5172327846227,0,63.36277633502977,88.61188272419572,MEDIUM
16,46.25656959716389,37.4901191436595,20.841108471826338,88.95856211495702,45.469564907442084,3,32.72892801609303,5.234943088488551,CRITICAL
98,18.3827492280593,48.60751459689783,19.045216366084773,72.75600800097023,85.0106239790698,4,39.771586818866375,96.97221510720323,CRITICAL
32,54.52434527999397,16.143257479497645,8.50779228011261,59.257948190078345,13.059425030754579,3,78.83036534766823,89.94469251366282,HIGH
11,14.13486330927704,31.3089761077947,25.10106536587665,11.465321713546997,92.94328753475219,1,44.128594887642656,5.0642134936499,CRITICAL
59,28.208638575765974,34.42959409557552,3.957392621520406,68.49974794065875,15.897746290581939,2,9.33399845256504,39.241361422739786,HIGH
15,43.46593908820892,45.190013441782895,4.965752374780314,45.67074102390099,30.55092448442307,5,75.5232157067536,45.776939371757926,CRITICAL
16,73.33282357876398,0.05431518458618445,14.304201247827423,21.942981283598794,22.619086145940603,5,44.50668767786543,5.7659440568217954,HIGH
48,83.53981242219686,49.4077454732136,12.669418013251796,21.895763598330475,7.08283054005121,3,8.93310809937371,81.56589921363131,HIGH
18,38.201632969681555,44.04944974901353,4.113878842306368,79.61144352855618,75.3157800991068,1,64.15761485169838,69.32802240230919,CRITICAL
13,57.74574488920129,0.4237370976504784,19.500606394734206,49.60894787018667,72.24320263643223,5,74.8268836374388,92.38994184220165,CRITICAL
83,71.79095528881659,42.998126230107495,2.6006410039796557,19.04186012298749,75.24456465479524,4,73.00091488959782,38.39588583639731,CRITICAL
59,38.30533013639524,6.9915094404616855,8.309029708345362,17.5823844398188,55.33966317847301,4,72.11796388595782,32.06747695060161,CRITICAL
93,12.414196553157927,42.35350104361972,26.274815641712248,28.490114633719774,60.69268696719598,1,74.78436409812495,33.07649486799633,CRITICAL
11,80.5421439618776,39.68890158633571,7.180232292761142,44.72970172872342,24.108175560520984,5,59.392976813772314,55.1872175889375,HIGH
6,98.81942795588701,46.69622008371079,3.959486421981061,87.47326035430727,56.83803887729609,2,54.635622116135096,21.413179654322295,HIGH
65,95.90076855467977,38.51835246123069,0.5006820531256861,16.077931234549048,26.218527716206708,0,92.2579288933194,95.12459970997683,HIGH
55,55.59495438474343,31.4285348030288,15.031468965212254,47.38887949378617,70.18106386235164,0,64.05372883123518,56.07725902292483,CRITICAL
24,34.97209621611041,15.495344280832096,15.339140948859942,28.287774456204502,80.80600809706533,4,32.67502962852381,60.711530486181026,CRITICAL
